CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
4889,04/01/2013,06/30/2013,04/22/2013,2nd Ward Democratic Organization Jazz  Showcase,$250.00,16252,Mara,Georges,12/19/2013
5084,10/01/2013,12/31/2013,12/11/2013,Friends of Edward M Burke,$1000.00,12304,Robert,Molaro,01/09/2014
5361,10/01/2013,12/31/2013,10/16/2013,Citizens for Carrie Austin,$250.00,16403,William,Smith,01/20/2014
5266,10/01/2013,12/31/2013,12/04/2013,Citizens for Pat Dowell,$100.00,15502,Charles,Bernardini,01/16/2014
5413,10/01/2013,12/31/2013,11/01/2013,Citizens for Waquespack,$1500.00,11481,Lisa,Ouzounion,01/21/2014
5408,10/01/2013,12/31/2013,10/01/2013,Friends of 45,$1500.00,11481,Lisa,Ouzounion,01/21/2014
5407,10/01/2013,12/31/2013,10/01/2013,Friends of Margaret Laurino,$1500.00,11481,Lisa,Ouzounion,01/21/2014
5428,10/01/2013,12/31/2013,10/01/2013,Citizens for Reboyras,$1500.00,17280,Lisa,Ouzounion,01/21/2014
5426,10/01/2013,12/31/2013,10/01/2013,Citizens for Patrick J. O'Connor,$1500.00,17280,Lisa,Ouzounion,01/21/2014
5425,10/01/2013,12/31/2013,10/01/2013,44th Ward Democratic Organization,$1000.00,17280,Lisa,Ouzounion,01/21/2014
5483,10/01/2013,12/31/2013,12/02/2013,Friends of Bob Fioretti,$250.00,11344,Arnold,Harris,01/24/2014
5393,10/01/2013,12/31/2013,10/11/2013,Ald. Matt O'Shea,$250.00,17240,John,Dunn,01/20/2014
5661,01/01/2014,03/31/2014,03/31/2014,Edward Ebertsch,$0.00,16520,Jody,Joy,03/31/2014
6044,01/01/2014,03/31/2014,02/24/2014,Citizens for Cappleman,$250.00,18501,Michael,Alexander,04/21/2014
6047,01/01/2014,03/31/2014,03/31/2014,25th Ward Regular Dem Org - Daniel Solis (Reception Sponsor),$500.00,17395,Arnold,Harris,04/21/2014
5903,01/01/2014,03/31/2014,02/13/2014,Alderman Patrick J. O'Connor,$500.00,18443,David,Dring,04/15/2014
5827,01/01/2014,03/31/2014,03/12/2014,11th Ward Democratic Party,$500.00,18442,COURTNEY,NOTTAGE,04/11/2014
5851,01/01/2014,03/31/2014,03/12/2014,Friends of Leslie A. Hairston,$150.00,16780,Elizabeth,Lively,04/11/2014
5849,01/01/2014,03/31/2014,02/25/2014,25th Ward Regular Democratic Organization,$150.00,16780,Elizabeth,Lively,04/11/2014
5842,01/01/2014,03/31/2014,02/12/2014,Friends of Walter Burnett,$150.00,16780,Elizabeth,Lively,04/11/2014
5890,01/01/2014,03/31/2014,03/06/2014,47th Ward Democratic Organization,$250.00,18421,Dean,Maragos,04/14/2014
5914,01/01/2014,03/31/2014,03/12/2014,11th Ward Democratic Party,$500.00,18441,MICHAEL,KASPER,04/15/2014
6006,01/01/2014,03/31/2014,01/24/2014,Citizens for O'Connor,$100.00,18482,John,George,04/18/2014
6004,01/01/2014,03/31/2014,01/23/2014,Citizens to elect Deborah L Graham,$500.00,18482,John,George,04/18/2014
6902,01/01/2014,03/31/2014,02/25/2014,Friends of Walter Burnett,$250.00,20384,Marcus,Nunes,07/31/2014
6901,01/01/2014,03/31/2014,02/23/2014,Citizens for Tim Cullerton,$250.00,20384,Marcus,Nunes,07/31/2014
6166,01/01/2014,03/31/2014,01/17/2014,Ald. Ed Burke,$500.00,19083,John,Dunn,05/05/2014
6366,01/01/2014,03/31/2014,03/12/2014,11th Ward Democratic Party,$500.00,19704,David,Dring,06/26/2014
6422,04/01/2014,06/30/2014,04/28/2014,BURNHAM COMMITTEE,$1500.00,16587,John,Doerrer,07/03/2014
6201,01/01/2014,03/31/2014,02/24/2014,Citizens for Cappleman,$250.00,19144,Michael,Alexander,05/07/2014
6287,01/01/2014,03/31/2014,03/06/2014,Ald. Leslie Hairston,$250.00,19481,John,George,06/11/2014
6324,01/01/2014,03/31/2014,03/31/2014,Ald. Solis,$1000.00,19643,John,George,06/23/2014
6562,04/01/2014,06/30/2014,06/25/2014,Friends of Bob Fioretti,$200.00,17701,Robert,Molaro,07/14/2014
6561,04/01/2014,06/30/2014,06/25/2014,Friends for Susana Mendoza,$250.00,17701,Robert,Molaro,07/14/2014
6434,04/01/2014,06/30/2014,05/28/2014,CITIZENS FOR JOE MOORE,$500.00,19861,John,Doerrer,07/03/2014
6432,04/01/2014,06/30/2014,04/28/2014,BURNHAM COMMITTEE,$1500.00,19861,John,Doerrer,07/03/2014
6430,04/01/2014,06/30/2014,05/28/2014,CITIZENS FOR MITTS,$500.00,19861,John,Doerrer,07/03/2014
6441,04/01/2014,06/30/2014,06/26/2014,Citizens for Ervin,$150.00,18941,Mary,Minaghan dba MKM Services,07/07/2014
6161,01/01/2014,03/31/2014,01/17/2014,Ald. Ed Burke,$500.00,16384,John,Dunn,05/05/2014
6683,04/01/2014,06/30/2014,05/20/2014,Citizens to Elect Willie Cochran,$500.00,16831,Michael,Sutton,07/19/2014
9441,01/01/2015,03/31/2015,01/01/2015,Alderman John Pope,$1000.00,23041,Thomas,Livingston,04/29/2015
9561,01/01/2015,03/31/2015,01/20/2015,Citizens to Elect Anthony Beale,$1000.00,22870,David,Doig,05/04/2015
9644,01/01/2015,03/31/2015,02/13/2015,Friends of Alderman George Cardenas,$250.00,24682,Gery,Chico,05/07/2015
9626,01/01/2015,03/31/2015,02/12/2015,Citizens for Alderman Joe Moore,$250.00,24682,Gery,Chico,05/07/2015
9782,01/01/2015,03/31/2015,03/27/2015,Patrick Thompson,$128.70,25301,Marcus,Nunes,06/09/2015
7844,01/01/2014,03/31/2014,02/13/2014,Alderman James Cappleman,$250.00,21642,COURTNEY,NOTTAGE,10/30/2014
7842,01/01/2014,03/31/2014,03/12/2014,Alderman Michelle A. Harris,$500.00,21642,COURTNEY,NOTTAGE,10/30/2014
7854,07/01/2014,09/30/2014,09/05/2014,Alderman Walter Burnett,$500.00,21642,COURTNEY,NOTTAGE,10/30/2014
9345,01/01/2015,03/31/2015,03/31/2015,Summers for Chicago,$1000.00,22915,David,Narefsky,04/21/2015
7705,07/01/2014,09/30/2014,09/24/2014,Deborah Graham,$250.00,21501,Gery,Chico,10/24/2014
7831,01/01/2014,03/31/2014,02/13/2014,Alderman James Cappleman,$250.00,21641,MICHAEL,KASPER,10/30/2014
7870,07/01/2014,09/30/2014,08/12/2014,Alderman Proco Joe Moreno (In-Kind Contribution),$1210.70,21643,David,Dring,10/30/2014
7795,07/01/2014,09/30/2014,07/25/2014,Susan Mendoza,$100.00,21564,Graham,Grady,10/27/2014
8603,01/01/2015,03/31/2015,02/16/2015,Friends of Will Burns,$250.00,23981,Paul,Williams,04/03/2015
6611,04/01/2014,06/30/2014,06/23/2014,Friends of Alyx Pattison,$100.00,16287,Catherine,Janes,07/16/2014
6924,01/01/2014,03/31/2014,01/23/2014,Citizens to elect Deborah L Graham,$500.00,20481,John,George,08/18/2014
6935,04/01/2014,06/30/2014,06/09/2014,19th Ward Democratic Organization,$250.00,20481,John,George,08/18/2014
6932,04/01/2014,06/30/2014,04/29/2014,Hopkins for Chicago,$500.00,20481,John,George,08/18/2014
8051,10/01/2014,12/31/2014,12/01/2014,Citizens for Ervin,$250.00,16687,Jeanette,Sublett,12/23/2014
8276,04/01/2014,06/30/2014,04/14/2014,Alderman Carrie Austin,$100.00,22651,Sylvia,Michas,01/15/2015
7741,04/01/2014,06/30/2014,04/16/2014,Alderman Mary O'Connor,$200.00,21561,MICHAEL,KASPER,10/27/2014
7746,07/01/2014,09/30/2014,07/16/2014,Alderman Tom Tunney,$500.00,21561,MICHAEL,KASPER,10/27/2014
7756,01/01/2014,03/31/2014,02/13/2014,Alderman Patrick J. O'Connor,$500.00,21561,MICHAEL,KASPER,10/27/2014
7462,07/01/2014,09/30/2014,09/22/2014,Director Gerald Hollowell,$0.00,17032,Michele,Nelson,10/20/2014
7674,01/01/2014,03/31/2014,02/19/2014,Ald. Michelle A Harris,$500.00,21485,John,George,10/23/2014
7684,04/01/2014,06/30/2014,06/14/2014,Citizens for Alderman Reilly,$1500.00,21485,John,George,10/23/2014
7681,04/01/2014,06/30/2014,06/09/2014,19th Ward Democratic Organization,$250.00,21485,John,George,10/23/2014
8324,10/01/2014,12/31/2014,11/30/2014,Friends of Tom Tunney,$100.00,21387,Daniel,Finkel,01/20/2015
7009,01/01/2014,03/31/2014,02/13/2014,Alderman Patrick J. O'Connor,$500.00,20683,David,Dring,09/09/2014
7012,04/01/2014,06/30/2014,06/04/2014,Alderman Will Burns,$1000.00,20683,David,Dring,09/09/2014
9685,01/01/2015,03/31/2015,02/13/2015,Citizens to Elect Emma Mitts,$1500.00,25081,Michael,Sutton,05/29/2015
6772,01/01/2014,03/31/2014,02/19/2014,Ald. Michelle A Harris,$500.00,20183,John,George,07/22/2014
6770,01/01/2014,03/31/2014,03/06/2014,Ald. Bob Fioretti,$500.00,20183,John,George,07/22/2014
7142,07/01/2014,09/30/2014,07/25/2014,Representative Edward Acevado,$150.00,20824,Kate,Tragesser,10/01/2014
8320,10/01/2014,12/31/2014,10/09/2014,Ald. Walter Burnett,$500.00,20064,John,Dunn,01/20/2015
8326,10/01/2014,12/31/2014,09/14/2014,Citizens for Reilly,$50.00,16789,Jeff,Riley,01/20/2015
8347,10/01/2014,12/31/2014,10/14/2014,Summers for Chicago,$1500.00,17276,Jason,Lunderman,01/20/2015
8339,10/01/2014,12/31/2014,11/06/2014,Citizens for Danny Solis,$1000.00,22774,Michael,Ezgur,01/20/2015
8337,10/01/2014,12/31/2014,10/28/2014,27th Ward Regular Democratic Organization,$500.00,22774,Michael,Ezgur,01/20/2015
6703,04/01/2014,06/30/2014,06/05/2014,Chicago Progressive Reform Coalition,$150.00,17489,Brendan,Shiller,07/20/2014
8126,10/01/2014,12/31/2014,11/18/2014,Friends of Edward M. Burke,$1500.00,16780,Elizabeth,Lively,01/06/2015
8341,10/01/2014,12/31/2014,11/18/2014,Friends of JoAnn Thompson,$250.00,22102,Kathy,Brown,01/20/2015
7447,07/01/2014,09/30/2014,09/10/2014,23rd Ward Regular Democratic Organization,$125.00,21331,Donna,Pugh,10/17/2014
8121,10/01/2014,12/31/2014,11/27/2014,FRIENDS OF P. D. THOMPSON,$500.00,19861,John,Doerrer,01/06/2015
7264,07/01/2014,09/30/2014,08/04/2014,Friends of Jen Kramer,$500.00,20261,Mary,Minaghan dba MKM Services,10/13/2014
8323,10/01/2014,12/31/2014,11/20/2014,Friends of Mary O'Connor,$100.00,21781,Kate,Tragesser,01/20/2015
8177,01/01/2014,03/31/2014,02/18/2014,Citizens for Tim Cullerton,$250.00,22486,John,George,01/12/2015
8176,01/01/2014,03/31/2014,02/19/2014,Ald. Michelle A Harris,$500.00,22486,John,George,01/12/2015
8188,04/01/2014,06/30/2014,04/24/2014,Friends of Mike Zalewski,$500.00,22486,John,George,01/12/2015
8192,07/01/2014,09/30/2014,09/26/2014,Friends of Ald. Zalewski,$500.00,22486,John,George,01/12/2015
8191,07/01/2014,09/30/2014,09/30/2014,Friends of Dick Durbin,$500.00,22486,John,George,01/12/2015
8450,10/01/2014,12/31/2014,12/15/2014,Matt O'Shea,$2000.00,23040,Thomas,Livingston,01/29/2015
8449,10/01/2014,12/31/2014,12/15/2014,Alderman Ed Burke,$1000.00,23040,Thomas,Livingston,01/29/2015
6649,04/01/2014,06/30/2014,04/16/2014,Alderman Mary O'Connor,$200.00,19701,MICHAEL,KASPER,07/17/2014
8310,10/01/2014,12/31/2014,11/14/2014,Deb Mell,$500.00,17266,Sam,Toia,01/19/2015
8650,01/01/2015,03/31/2015,03/20/2015,Keiana Barrett for 7th Ward,$250.00,22978,Jerry,Mickelson,04/06/2015
8453,07/01/2014,09/30/2014,07/01/2014,Alderman Toni Foulkes,$1000.00,23040,Thomas,Livingston,01/29/2015
7126,07/01/2014,09/30/2014,07/23/2014,"Jennifer ""Jen"" Kramer",$1000.00,16322,Vi,Daley,09/30/2014
7239,07/01/2014,09/30/2014,08/28/2014,Citizens for O'Connor,$125.00,17769,William,Filan,10/08/2014
7803,07/01/2014,09/30/2014,08/19/2014,Will Burns,$250.00,18923,Elvin,Charity,10/29/2014
8314,10/01/2014,12/31/2014,12/30/2014,Patrick Thompson,$500.00,17269,Mary Kay,Bonoma,01/19/2015
8306,10/01/2014,12/31/2014,10/28/2014,Friends of Natashia Holmes,$125.00,17224,Jonathan,Perman,01/19/2015
7403,07/01/2014,09/30/2014,08/27/2014,Walter Burnett,$500.00,21061,Gery,Chico,10/17/2014
6803,01/01/2014,03/31/2014,03/06/2014,Ald. Leslie Hairston,$250.00,20201,John,George,07/23/2014
6802,01/01/2014,03/31/2014,02/19/2014,Ald. Michelle A Harris,$500.00,20201,John,George,07/23/2014
6813,04/01/2014,06/30/2014,06/09/2014,19th Ward Democratic Organization,$250.00,20201,John,George,07/23/2014
6811,04/01/2014,06/30/2014,06/03/2014,Citizens for Joe Moore,$500.00,20201,John,George,07/23/2014
6860,01/01/2014,03/31/2014,03/12/2014,Alderman Michelle A. Harris,$500.00,20247,David,Dring,07/24/2014
7274,07/01/2014,09/30/2014,09/17/2014,Citizens for Deb Mell,$1000.00,16748,Carol,Ronen,10/13/2014
8142,10/01/2014,12/31/2014,10/23/2014,Citizens for John Arena,$500.00,18325,Paul,Rosenfeld,01/08/2015
8292,10/01/2014,12/31/2014,10/14/2014,Michele Smith,$100.00,17784,Daniel,Shomon,01/16/2015
7501,07/01/2014,09/30/2014,09/10/2014,Alderman Solis,$100.00,20561,Danielle,Cassel,10/20/2014
8803,01/01/2015,03/31/2015,01/27/2015,Friends of Will Burns,$300.00,23521,John,Corrigan,04/12/2015
9037,01/01/2015,03/31/2015,03/09/2015,Friends of Melinda Bush,$250.00,22387,Dennis,O'Sullivan,04/17/2015
9029,01/01/2015,03/31/2015,02/18/2015,Friends of George A. Cardenas,$500.00,22387,Dennis,O'Sullivan,04/17/2015
9027,01/01/2015,03/31/2015,01/27/2015,Citizens for Ervin,$250.00,22387,Dennis,O'Sullivan,04/17/2015
9026,01/01/2015,03/31/2015,01/21/2015,Illiois Senate Democratic Victory Fund,$200.00,22387,Dennis,O'Sullivan,04/17/2015
8956,01/01/2015,03/31/2015,01/02/2015,Citizens to Elect Anthony Beale,$1500.00,22821,YaFawn,Smith,04/16/2015
8954,01/01/2015,03/31/2015,01/02/2015,Citizens to Elect Lona Lane,$1500.00,22821,YaFawn,Smith,04/16/2015
8953,01/01/2015,03/31/2015,01/21/2015,Friends of Roderick T. Sawyer,$1500.00,22821,YaFawn,Smith,04/16/2015
8950,01/01/2015,03/31/2015,02/03/2015,Friends of Michelle Harris,$1500.00,22821,YaFawn,Smith,04/16/2015
8949,01/01/2015,03/31/2015,02/06/2015,Citizens for Carrie Austin,$1500.00,22821,YaFawn,Smith,04/16/2015
8945,01/01/2015,03/31/2015,03/19/2015,Alderman Mary O'Connor,$250.00,24301,Donna,Pugh,04/16/2015
8943,01/01/2015,03/31/2015,02/11/2015,Hopkins for Chicago,$100.00,24301,Donna,Pugh,04/16/2015
9363,01/01/2015,03/31/2015,01/29/2015,Friends of JoAnn Thompson,$500.00,22961,Michael,Sutton,04/22/2015
9001,01/01/2015,03/31/2015,03/09/2015,Friends of Raymond Lopez,$100.00,23167,Edward,Marcin,04/17/2015
9196,01/01/2015,03/31/2015,03/03/2015,Friends of Michele Smith,$250.00,22855,Pat,Doerr,04/20/2015
8203,01/01/2014,03/31/2014,02/10/2014,Friends of Margaret Laurino,$250.00,22487,John,George,01/12/2015
8198,01/01/2014,03/31/2014,01/23/2014,Friends of Ald. Reilly,$1000.00,22487,John,George,01/12/2015
8206,04/01/2014,06/30/2014,04/29/2014,Hopkins for Chicago,$500.00,22487,John,George,01/12/2015
9089,01/01/2015,03/31/2015,03/24/2015,Michael Scott,$1000.00,24343,Marcus,Nunes,04/17/2015
9092,01/01/2015,03/31/2015,02/05/2015,Citizens for Austin,$250.00,23361,Kate,Tragesser,04/17/2015
9204,01/01/2015,03/31/2015,02/06/2015,Citizens for Cappelman,$500.00,24425,John,George,04/20/2015
9202,01/01/2015,03/31/2015,02/09/2015,Citizens for Danny Solis,$500.00,24425,John,George,04/20/2015
9299,01/01/2015,03/31/2015,01/26/2015,Ald. Mary O'Connor,$500.00,22787,John,Dunn,04/20/2015
9401,01/01/2015,03/31/2015,01/16/2015,citizens to elect anthony beale,$100.00,22867,Angelica,Marks,04/24/2015
7202,07/01/2014,09/30/2014,09/16/2014,14th Ward Democratic Organization,$1500.00,17701,Robert,Molaro,10/07/2014
7261,04/01/2014,06/30/2014,05/07/2014,Citizens for Alderman Austin,$100.00,21221,Kate,Tragesser,10/13/2014
7262,07/01/2014,09/30/2014,07/25/2014,Representative Edward Acevado,$150.00,21221,Kate,Tragesser,10/13/2014
9667,01/01/2015,03/31/2015,01/08/2015,Friends of Leslie Hairston,$1500.00,24743,Michael,Sutton,05/08/2015
8387,04/01/2014,06/30/2014,04/14/2014,Citizens for Carrie Austin,$500.00,22982,John,George,01/26/2015
8383,04/01/2014,06/30/2014,04/29/2014,Hopkins for Chicago,$500.00,22982,John,George,01/26/2015
8381,01/01/2014,03/31/2014,03/06/2014,Ald. Leslie Hairston,$250.00,22982,John,George,01/26/2015
8629,01/01/2015,03/31/2015,02/12/2015,Alderman Danny Solis,$500.00,23622,COURTNEY,NOTTAGE,04/06/2015
8622,01/01/2015,03/31/2015,01/20/2015,Alderman Deborah Graham,$500.00,23622,COURTNEY,NOTTAGE,04/06/2015
9240,01/01/2015,03/31/2015,01/12/2015,Alderman Will Burns,$250.00,24426,Kathleen,Duncan,04/20/2015
6664,04/01/2014,06/30/2014,06/30/2014,Susanna Mendoza,$100.00,20102,Michael,Alexander,07/18/2014
6662,01/01/2014,03/31/2014,03/20/2014,Friends of Michele Smith,$500.00,20102,Michael,Alexander,07/18/2014
6668,04/01/2014,06/30/2014,06/12/2014,Alderman Brendan Reilly,$100.00,16789,Jeff,Riley,07/18/2014
9501,01/01/2015,03/31/2015,02/24/2015,Chicago Latino Public Affairs Committee,$1000.00,24581,Jeffery,Palo,05/01/2015
9624,01/01/2015,03/31/2015,03/27/2015,Patrick Thompson,$128.70,24681,Marcus,Nunes,05/07/2015
9621,01/01/2015,03/31/2015,02/04/2015,Friends of Alderman John Pope,$500.00,24681,Marcus,Nunes,05/07/2015
9761,10/01/2014,12/31/2014,11/09/2014,Summers for Chicago,$1500.00,25261,John,"Kelly, Jr.",06/08/2015
7563,07/01/2014,09/30/2014,08/21/2014,The Burnham Committee,$250.00,21462,Kate,Tragesser,10/22/2014
7759,01/01/2014,03/31/2014,03/12/2014,Alderman Michelle A. Harris,$500.00,21562,COURTNEY,NOTTAGE,10/27/2014
7772,07/01/2014,09/30/2014,09/05/2014,Alderman Patrick J. O'Connor,$200.00,21562,COURTNEY,NOTTAGE,10/27/2014
7769,07/01/2014,09/30/2014,09/22/2014,Alderman Deb Mell,$300.00,21562,COURTNEY,NOTTAGE,10/27/2014
8359,10/01/2014,12/31/2014,12/06/2014,Joe Moore,$250.00,20161,Felix,Chevalier,01/22/2015
8727,01/01/2015,03/31/2015,02/12/2015,Alderman James Cappleman,$250.00,23623,David,Dring,04/09/2015
6607,04/01/2014,06/30/2014,04/16/2014,Alderman Mary O'Connor,$200.00,19703,COURTNEY,NOTTAGE,07/16/2014
7236,07/01/2014,09/30/2014,09/08/2014,FRIENDS OF SUAREZ,$500.00,19861,John,Doerrer,10/08/2014
6755,04/01/2014,06/30/2014,05/21/2014,Friends of Will Burns,$1500.00,19281,YaFawn,Smith,07/21/2014
8421,07/01/2014,09/30/2014,09/17/2014,Alderman Brendan Reilly,$500.00,23004,Bridget,O'Keefe,01/27/2015
9254,01/01/2015,03/31/2015,02/17/2015,Alderman Elect Patrick Thompson,$250.00,22785,Michael,Laube,04/20/2015
9321,01/01/2015,03/31/2015,03/30/2015,Michelle Smith,$250.00,22582,Jan,Starr,04/20/2015
8219,10/01/2014,12/31/2014,10/05/2014,23rd Ward Regular Democratic Organization,$1000.00,17701,Robert,Molaro,01/12/2015
9124,01/01/2015,03/31/2015,01/21/2015,Friends of Michele Harris,$250.00,22790,Graham,Grady,04/17/2015
9141,01/01/2015,03/31/2015,01/15/2015,Citizens fof Solis,$150.00,22648,Steven,Friedland,04/19/2015
9267,01/01/2015,03/31/2015,02/12/2015,Alderman Danny Solis,$500.00,24442,MICHAEL,KASPER,04/20/2015
9259,01/01/2015,03/31/2015,01/20/2015,Alderman Deborah Graham,$500.00,24442,MICHAEL,KASPER,04/20/2015
9291,01/01/2015,03/31/2015,02/12/2015,Alderman George Cardenas,$500.00,24444,David,Dring,04/20/2015
9290,01/01/2015,03/31/2015,01/20/2015,Alderman Will Burns,$500.00,24444,David,Dring,04/20/2015
9288,01/01/2015,03/31/2015,02/12/2015,Alderman Margaret Laurino,$500.00,24444,David,Dring,04/20/2015
9284,01/01/2015,03/31/2015,02/12/2015,Alderman Danny Solis,$500.00,24444,David,Dring,04/20/2015
7471,07/01/2014,09/30/2014,10/20/2014,Edward Ebertsch,$0.00,16520,Jody,Joy,10/20/2014
6747,04/01/2014,06/30/2014,05/18/2014,Ricardo Munoz,$500.00,17230,Gery,Chico,07/21/2014
7343,07/01/2014,09/30/2014,09/21/2014,John Arena,$250.00,20384,Marcus,Nunes,10/15/2014
7584,04/01/2014,06/30/2014,04/14/2014,Citizens for Carrie Austin,$500.00,21481,John,George,10/23/2014
7587,01/01/2014,03/31/2014,02/19/2014,Ald. Michelle A Harris,$500.00,21481,John,George,10/23/2014
7600,07/01/2014,09/30/2014,08/06/2014,Citizens to Elect Deborah L,$500.00,21481,John,George,10/23/2014
7599,07/01/2014,09/30/2014,09/30/2014,Friends of Matt O'Shea,$250.00,21481,John,George,10/23/2014
7421,04/01/2014,06/30/2014,06/03/2014,Citizens for Joe Moore,$500.00,21328,John,George,10/17/2014
7435,01/01/2014,03/31/2014,01/23/2014,Friends of Ald. Reilly,$1000.00,21328,John,George,10/17/2014
7465,07/01/2014,09/30/2014,07/18/2014,Friends of Fioretti,$250.00,17289,Rolando,Acosta,10/20/2014
7496,07/01/2014,09/30/2014,09/30/2014,Ald Deborah Graham,$250.00,20064,John,Dunn,10/20/2014
6744,04/01/2014,06/30/2014,05/14/2014,25th Ward Regular Democratic Organization,$500.00,17289,Rolando,Acosta,07/21/2014
6982,01/01/2014,03/31/2014,02/13/2014,Alderman Margaret Laurino,$250.00,20681,MICHAEL,KASPER,09/09/2014
7413,01/01/2014,03/31/2014,02/18/2014,Citizens for Tim Cullerton,$250.00,21325,John,George,10/17/2014
7406,01/01/2014,03/31/2014,02/10/2014,Friends of Margaret Laurino,$250.00,21325,John,George,10/17/2014
7418,04/01/2014,06/30/2014,04/14/2014,Citizens for Carrie Austin,$500.00,21325,John,George,10/17/2014
7415,04/01/2014,06/30/2014,06/03/2014,Citizens for Joe Moore,$500.00,21325,John,George,10/17/2014
7573,07/01/2014,09/30/2014,09/10/2014,Citizens for Danny Solis,$500.00,21464,Michael,Ezgur,10/22/2014
8049,10/01/2014,12/31/2014,10/09/2014,Citizens for John J. Cullerton,$100.00,16768,Timothy,Hinchman,12/23/2014
6647,04/01/2014,06/30/2014,06/02/2014,Citizens of Joe Moore,$1000.00,17395,Arnold,Harris,07/17/2014
7536,07/01/2014,09/30/2014,09/23/2014,Citizens for Margaret Laurino,$250.00,21384,Thomas,Murphy,10/21/2014
8334,10/01/2014,12/31/2014,11/05/2014,Alderman Patrick O'Connor,$1500.00,17273,Lisa,Ouzounian,01/20/2015
7530,04/01/2014,06/30/2014,04/14/2014,Citizens for Carrie Austin,$500.00,21442,John,George,10/21/2014
8223,10/01/2014,12/31/2014,11/07/2014,33rd Ward Regular Democratic Organization,$250.00,21444,Jerome,Schain,01/12/2015
8268,01/01/2014,03/31/2014,02/24/2014,Friends of Michelle Harris,$500.00,22586,Graham,Grady,01/14/2015
7022,01/01/2014,03/31/2014,03/20/2014,Friends of Michele Smith,$500.00,20701,Michael,Alexander,09/10/2014
7721,07/01/2014,09/30/2014,07/02/2014,John Pope,$500.00,21541,Gery,Chico,10/24/2014
8101,10/01/2014,12/31/2014,12/22/2014,Citizens for Joe Moore,$1000.00,20162,Lawrence,Suffredin,12/31/2014
7293,07/01/2014,09/30/2014,08/20/2014,34th Ward Democratic Organization,$125.00,16780,Elizabeth,Lively,10/14/2014
8260,10/01/2014,12/31/2014,05/15/2014,Friends of Michael Zalewski,$500.00,18721,William,Griffin,01/14/2015
8420,10/01/2014,12/31/2014,12/19/2014,Citizens to Re-Elect John Pope,$500.00,22983,John,George,01/26/2015
8416,10/01/2014,12/31/2014,10/31/2014,33rd Democratic Organization,$550.00,22983,John,George,01/26/2015
8401,01/01/2014,03/31/2014,01/24/2014,Citizens for O'Connor,$100.00,22983,John,George,01/26/2015
8425,10/01/2014,12/31/2014,12/31/2014,bRIAN hOPKINS,$50.00,21331,Donna,Pugh,01/28/2015
8549,01/01/2015,03/31/2015,03/10/2015,Citizens for Deb Graham,$250.00,22431,Paul,Rosenfeld,04/01/2015
8546,01/01/2015,03/31/2015,02/20/2015,Citizens for Deb Mell,$1500.00,22431,Paul,Rosenfeld,04/01/2015
8543,01/01/2015,03/31/2015,02/10/2015,Citizens for Brian Hopkins,$250.00,22431,Paul,Rosenfeld,04/01/2015
6822,01/01/2014,03/31/2014,02/13/2014,Alderman Patrick J. O'Connor,$500.00,20244,MICHAEL,KASPER,07/24/2014
6872,01/01/2014,03/31/2014,03/12/2014,11th Ward Democratic Party,$500.00,20249,COURTNEY,NOTTAGE,07/24/2014
6870,01/01/2014,03/31/2014,03/12/2014,Alderman Michelle A. Harris,$500.00,20249,COURTNEY,NOTTAGE,07/24/2014
8756,01/01/2015,03/31/2015,02/05/2015,CITIZENS FOR LOPEZ,$500.00,22378,John,Doerrer,04/10/2015
8751,01/01/2015,03/31/2015,02/05/2015,CITIZENS FOE SOLIS,$500.00,22378,John,Doerrer,04/10/2015
